0.02	2.2134250153564135	0.31479134668617764
0.022	2.1491537131919856	0.31414462377809477
0.024	2.0900514634435248	0.31345363857717473
0.026000000000000002	2.035285455906161	0.3127200196719607
0.028	1.9842099675403708	0.3119452987555744
0.03	1.936314464216913	0.31113092531471015
0.032	1.8911885099931376	0.31027827811555553
0.034	1.8484973508411597	0.30938867433239436
0.036000000000000004	1.8079645010755374	0.308463376904744
0.038000000000000006	1.769359054263386	0.3075036005392203
0.04	1.7324862605446016	0.3065105166581593
0.041999999999999996	1.6971804115083304	0.30548525751844774
0.044	1.6632993867625365	0.30442891966866126
0.046	1.6307204177715475	0.303342566872867
0.048	1.5993367572427997	0.3022272326004138
0.05	1.5690550316221836	0.30108392215950996
0.052000000000000005	1.5397931154666331	0.2999136145361796
0.054000000000000006	1.511478409155014	0.2987172639878689
0.05600000000000001	1.484046431645168	0.29749580143141713
0.057999999999999996	1.4574396617244465	0.29625013565774466
0.06	1.4316065770326394	0.29498115439973804
0.062	1.4065008518070057	0.2936897252752127
0.064	1.3820806829996086	0.29237669662311555
0.066	1.3583082209715578	0.29104289824813956
0.068	1.3351490859546482	0.2896891420864982
0.07	1.3125719552981445	0.2883162228036265
0.07200000000000001	1.2905482094812792	0.2869249183329326
0.074	1.2690516271840662	0.285515990363371
0.076	1.2480581215267372	0.28409018478249576
0.078	1.227545511027087	0.2826482320806836
0.08	1.207493319972066	0.2811908477214569
0.082	1.1878826038196557	0.27971873248213985
0.084	1.1686957959891804	0.27823257276852903
0.08600000000000001	1.149916573000188	0.27673304090676887
0.08800000000000001	1.131529735411096	0.2752207954152234
0.09000000000000001	1.1135211024111602	0.2736964812587518
0.09200000000000001	1.0958774182510316	0.2721607300875314
0.094	1.0785862689713304	0.27061416046226877
0.096	1.0616360081167517	0.26905737806743857
0.098	1.0450156903134722	0.2674909759139813
0.1	1.0287150117470163	0.2659155345327174
